pitch shifting,pitch shifting down,pitch shifting up,time stretching,time stretching down,time stretching up,reverberation,noise,sample_id
0.047419225885754535,0.05458903908729551,0.04499132335186007,-0.0442223714457618,-0.04040946563084924,-0.04803527726067436,-0.04137217998504639,0.48717453669417987,23
0.024687190850575802,0.04443246126174927,0.007410639524459861,0.0006211499373117713,0.0002474387486776086,0.000994861125946045,0.002473890781402588,0.7420349576026307,23
0.09762560930990039,0.05782322287559505,0.14719055667519565,0.0016902850733863106,0.00359308057361174,-0.00021251042683922972,0.19592417031526566,0.09858536178415467,23
0.220776209519023,0.2629550442099571,0.2006750017404556,0.004496660497453453,0.023458335134718178,-0.014465014139811161,0.05116949081420896,0.3899156557904049,24
0.009068982941763726,0.008618295192718506,0.010426568984985396,0.024683664242426517,0.028312471177842857,0.021054857307010177,0.010458838939666704,0.8156762850517225,24
0.34021219371684963,0.4375144824385643,0.2769311243668199,0.030652211772071003,0.051946865187750935,0.009357558356391071,0.0689843535423279,0.09783680330623279,24
-0.09615980727331974,-0.08096813857555385,-0.12096745669841769,-0.25191959738731384,-0.22514790296554565,-0.27869129180908203,0.037823951244354226,0.13618887088854204,25
0.03812482243492488,0.0004572927951812522,0.07960483431816101,0.005110638009177326,0.010793328285217285,-0.0005720522668626327,0.05054838657379146,0.8169755683707546,25
0.03795992476599552,0.07346771955490117,0.006248122453689553,0.030931942992740158,0.0015192362997267228,0.060344649685753704,0.2874277397990227,0.03578407656062732,25
0.3205834923262175,0.30974928885698316,0.36347602714668026,-0.0063792831367917024,-0.008684747748904709,-0.004073818524678585,0.00907300710678105,0.25374427742578765,26
0.12051311130025644,0.03466106057167051,0.21841647315886803,0.021736671527226803,0.037829233540429,0.005644109514024498,0.08164501190185547,0.8142127278975253,26
0.011521753810700863,0.0069896757602692094,0.01720600724220278,0.0006555649969313126,-0.0005899733967251741,0.0019011033905876884,0.00420700311660771,0.032361057671633664,26
0.11869441835387118,-0.15679494142532346,0.4060532557312399,0.6432645899217783,0.6510329261784338,0.6354962536651227,0.699228598549962,0.620374522070816,27
0.1162804636572089,0.02340497970581057,0.22078399397432802,0.18327555722660493,0.07990678813722396,0.2866443263159858,0.3088782906532288,0.804280442885435,27
0.0006666864667620453,0.0013175189495087114,8.252263069152832e-05,0.00492817825741243,0.0005058646202087402,0.009350491894616009,0.1268215656280518,0.028792728077281615,27
0.04926197017942158,0.023176276683807395,0.08027386069297793,0.49596150128248456,0.6546844921152417,0.3372385104497274,0.9518929543909451,0.6210550929165699,28
0.00809854836690993,0.016117078065872148,0.0008898735046386497,0.07031027807129753,0.09771701362397933,0.04290354251861572,0.5979664742946624,0.5409394144393115,28
2.838316417896891e-06,-1.1920928955078125e-07,6.079673767089844e-06,0.00033396482467651367,0.0006640487247042692,3.880924648758111e-06,0.00010733604431156785,0.001148413528095582,28
0.07132749933572047,0.008102560043334983,0.1416851885616779,0.056869569751951454,0.09141229258643258,0.022326846917470333,0.03746145963668823,0.0003746422854337128,29
0.49021046169634375,0.5236070603132248,0.5058349092490971,0.374596474899186,0.2788427174091339,0.4703502323892381,0.4502228558063507,0.8092199080749651,29
6.852831159320782e-05,8.916854858376233e-06,0.0001349925994873491,0.002684404452641842,0.004054334428575279,0.0013144744767082939,0.12300508022308354,0.00378396294333716,29
0.22529374843551997,0.4360007911920547,0.03711608052253723,0.22540871798992157,0.16369564665688408,0.28712178932295906,0.47833651006221767,0.4589955081993883,30
0.04460943738619483,0.09734672009944911,-0.003666925430297896,0.37773610899845755,0.4713380386432012,0.284134179353714,0.3524553567171097,0.7337499768761959,30
0.00011631420680457971,5.285143852229446e-05,0.00019140839576725632,0.0003145072195265275,0.00021285480923127764,0.00041615962982177734,0.01299440860748291,0.057219201868230596,30
-0.012367926892780101,-0.008616870641708352,-0.017355799674987793,0.0516303380330404,0.02253347635269165,0.08072719971338904,0.19631454944610593,0.25782975689931353,31
0.0005870518230256527,8.134841918949753e-05,0.0011514604091644731,0.002151714430914997,0.003949880599975586,0.00035354826185440835,0.017598187923431374,0.6971860984128646,31
